"LAT","LON","LAT1","LON1","SHIPNAME","ship_type","distance","DATETIME"
59.88229,30.19494,59.88205,30.19553,"KAPITAN SOROKIN","Tug",42,2016-12-14 20:13:04.000000
59.92069,30.00488,59.91253,30.24026,"KAPITAN ZARUBIN","Tug",13166,2016-12-15 04:25:04.000000
59.91943,30.01164,59.91271,30.2402,"KARU","Tug",12776,2016-12-14 15:21:03.000000
57.69227,11.90352,57.68859,11.89151,"KBV 001","Tug",824,2016-12-14 13:09:06.000000
57.74871,11.60501,57.99781,11.70603,"KBV 032","Tug",28367,2016-12-14 12:27:06.000000
57.68169,11.87062,57.68169,11.87062,"KBV 048","Tug",0,2016-12-14 02:29:05.000000
57.74836,11.61581,57.65024,11.61424,"KBV 316","Tug",10923,2016-12-15 13:53:06.000000
57.70366,11.67327,57.69167,11.70144,"KBV 475","Tug",2142,2016-12-15 11:15:06.000000
57.68163,11.87052,57.68163,11.87057,"KBV 490","Tug",3,2016-12-19 14:07:05.000000
57.71406,11.95755,57.71445,11.95784,"KBV 494","Tug",47,2016-12-15 09:01:05.000000
57.66702,11.79772,57.66702,11.79772,"KBV 497","Tug",0,2016-12-15 08:11:05.000000
54.65533,19.81717,55.01933,20.22883,"KENDRICK","Tug",48357,2016-12-19 00:27:03.000000
55.67769,21.13985,55.72545,21.09185,"KLASCO-3","Tug",6110,2016-12-16 16:21:06.000000
55.64559,21.16181,55.68169,21.13725,"KLASCO1","Tug",4304,2016-12-16 19:07:05.000000
55.6798,21.1373,55.70633,21.11933,"KLASCO2","Tug",3161,2016-12-15 11:09:07.000000
54.70849,18.79998,54.75924,18.6036,"KOL-110","Tug",13829,2016-12-13 13:49:07.000000
54.79717,18.43536,54.79658,18.41391,"KOL-149","Tug",1378,2016-12-17 16:35:06.000000
54.79544,18.42675,54.79836,18.43598,"KOL-48","Tug",676,2016-12-13 12:51:07.000000
54.64821,19.86672,54.63287,19.90823,"KOMMUNAR","Tug",3173,2016-12-17 04:41:02.000000
59.91463,30.25963,59.9145,30.25952,"KONSTANTIN","Tug",16,2016-12-15 03:45:03.000000
54.79565,18.42007,54.53934,18.91359,"KONTROLER 19","Tug",42703,2016-12-14 11:25:07.000000
54.36619,18.64973,54.36521,18.64994,"KOZIOROZEC-O-01","Tug",110,2016-12-16 08:45:02.000000
54.98685,20.39023,54.98218,20.30837,"KUBAN","Tug",5255,2016-12-17 10:11:03.000000
54.69183,20.19699,54.52992,20.19698,"LIGER","Tug",18024,2016-12-17 01:23:03.000000
59.89045,30.20623,59.88041,30.19512,"LOOKMAN","Tug",1278,2016-12-20 09:31:04.000000
55.71148,21.11581,55.67081,21.14397,"LOTAS","Tug",4860,2016-12-20 09:31:06.000000
54.65893,20.12295,54.70002,19.851,"LOTSMAN-3","Tug",18090,2016-12-15 20:29:03.000000
59.91118,30.0523,59.91486,30.03421,"LOTSMAN FEDOROV","Tug",1089,2016-12-18 03:35:03.000000
54.65726,19.83738,54.63261,19.90459,"LOTSMAN SARZHIN","Tug",5126,2016-12-20 10:59:03.000000
55.72447,21.09727,55.71511,21.11155,"LTU SAR SHIP SAKIAI","Tug",1374,2016-12-20 08:19:06.000000
57.88801,11.65618,57.87987,11.64797,"M/S ALO","Tug",1028,2016-12-13 11:35:05.000000
54.40533,18.66537,54.49037,18.60077,"MAJA","Tug",10349,2016-12-14 10:09:07.000000
55.65416,21.15556,55.01483,20.27736,"MARIEKE","Tug",90315,2016-12-13 19:01:06.000000
59.89084,30.15206,59.88697,30.1716,"MB-96","Tug",1173,2016-12-15 16:19:04.000000
54.63951,19.89557,54.63956,19.89552,"MB97","Tug",6,2016-12-17 03:45:03.000000
54.95604,20.21149,54.95612,20.21144,"MERITUS","Tug",9,2016-12-17 13:59:02.000000
59.88179,30.18715,59.89271,30.21037,"MERKURIY","Tug",1777,2016-12-14 22:57:03.000000
54.57647,18.79976,54.68563,18.79991,"MEWO NAVIGATOR","Tug",12152,2016-12-17 21:57:07.000000
55.71274,21.11336,55.72835,21.06114,"MINGE","Tug",3707,2016-12-18 22:45:05.000000
55.70299,21.12921,55.70308,21.12929,"MINTIS","Tug",11,2016-12-16 10:07:07.000000
59.90925,30.22437,59.90916,30.22439,"MOSCHNIY","Tug",10,2016-12-16 17:35:03.000000
59.91534,30.25696,59.91095,30.23809,"MOSCHNYI","Tug",1161,2016-12-20 09:31:04.000000
59.90029,30.22003,59.9334,30.28848,"MUDYUG","Tug",5308,2016-12-14 10:09:03.000000
59.87437,30.20618,59.87415,30.20612,"MURMANSK","Tug",25,2016-12-13 18:05:04.000000
55.69104,21.12764,55.69953,21.1211,"MUSHA","Tug",1030,2016-12-19 08:17:06.000000
59.89607,30.1271,59.8917,30.1484,"MUSON","Tug",1285,2016-12-15 07:43:04.000000
54.6896,20.38051,54.68936,20.36606,"NADEZHDA","Tug",930,2016-12-19 09:57:03.000000
54.6484,19.9065,54.64835,19.90652,"NADEZHNIY","Tug",6,2016-12-16 20:13:03.000000
55.72824,21.06781,55.72988,21.04256,"NATO WARSHIP M53","Tug",1593,2016-12-19 22:35:05.000000
55.17938,19.82133,54.66799,19.82082,"NEFTEGAZ-31","Tug",56928,2016-12-15 01:37:03.000000
54.79816,18.42727,54.79548,18.41867,"NEPTUN W","Tug",627,2016-12-16 05:55:08.000000
54.98509,20.30384,54.98031,20.40794,"NERO","Tug",6671,2016-12-19 05:33:03.000000
59.95117,30.40012,59.85715,30.49612,"NEVSKAYA ZASTAVA","Tug",11758,2016-12-14 10:09:04.000000
55.62598,20.80734,55.70774,20.80053,"NZ55","Tug",9112,2016-12-17 12:55:05.000000
54.39485,18.67397,54.395,18.67381,"OCEANIA","Tug",20,2016-12-17 23:53:02.000000
54.53631,18.51669,54.53216,18.93996,"OCEANOGRAF","Tug",27343,2016-12-13 11:31:08.000000
57.65945,11.63523,57.66461,11.68068,"OCKERO MARITIME 1","Tug",2767,2016-12-18 11:13:05.000000
57.72351,11.66417,57.73568,11.66413,"OCKERO MARITIME 2","Tug",1355,2016-12-14 14:55:06.000000
54.68392,19.80845,54.83105,19.80945,"ODISSEY","Tug",16379,2016-12-16 06:47:03.000000
54.52919,18.526,54.52943,18.52593,"ODYS","Tug",27,2016-12-17 20:51:07.000000
54.68774,20.21223,54.69018,20.1966,"OLEG STRASHNOV","Tug",1042,2016-12-17 13:13:02.000000
54.52643,18.56045,54.52989,18.56018,"OPAL","Tug",386,2016-12-19 16:57:07.000000
59.91061,30.22738,59.91061,30.22738,"ORION","Tug",0,2016-12-16 10:13:04.000000
54.5166,18.75008,54.50107,18.60195,"ORP ARCTOWSKI","Tug",9728,2016-12-13 11:31:08.000000
54.57801,18.79884,54.5458,18.60604,"ORP BALTYK","Tug",12951,2016-12-13 13:57:07.000000
54.73008,18.74678,54.73008,18.74678,"ORP BIELIK","Tug",0,2016-12-14 10:27:07.000000
54.4495,18.79632,54.74777,18.76485,"ORP CZERNICKI","Tug",33265,2016-12-13 12:17:07.000000
54.54266,18.58431,54.54711,18.58494,"ORP FLAMING","Tug",497,2016-12-13 12:11:08.000000
54.55893,18.79487,54.45897,18.79647,"ORP KORMORAN","Tug",11128,2016-12-13 16:13:08.000000
54.53841,18.53372,54.53841,18.53372,"ORP MACKO","Tug",0,2016-12-15 07:21:07.000000
54.53823,18.53381,54.52088,18.60287,"ORP ZBYSZKO","Tug",4861,2016-12-14 10:09:07.000000
55.65722,21.15726,55.65639,21.15453,"PELICAN","Tug",195,2016-12-14 18:39:06.000000
54.96758,20.22197,54.96026,20.2185,"PETER THE GREAT","Tug",844,2016-12-17 12:55:02.000000
54.52378,18.54962,54.52387,18.54965,"PILOT-3","Tug",10,2016-12-17 15:19:07.000000
54.52399,18.55015,54.53299,18.6006,"PILOT-5","Tug",3410,2016-12-13 12:39:08.000000
57.68067,11.84763,57.68347,11.87015,"PILOT 115 SE","Tug",1376,2016-12-19 12:59:05.000000
54.43705,18.76387,54.45253,18.83314,"PILOT 20","Tug",4804,2016-12-16 12:57:02.000000
57.68736,11.70803,57.69853,11.69123,"PILOT 218 SE","Tug",1595,2016-12-14 14:11:05.000000
57.70665,11.66309,57.70667,11.66309,"PILOT 729 SE","Tug",2,2016-12-14 01:21:04.000000
57.63811,11.6481,57.67402,11.83795,"PILOT 745 SE","Tug",11993,2016-12-20 10:27:05.000000
57.60663,11.69077,57.68192,11.87159,"PILOT 746 SE","Tug",13649,2016-12-14 10:21:06.000000
55.72799,21.07304,55.69197,21.12992,"PILOT DANGE","Tug",5367,2016-12-14 20:01:06.000000
54.41284,18.77338,54.41735,18.65637,"PILOT21","Tug",7596,2016-12-15 22:21:07.000000
54.63776,19.98837,54.6325,19.90624,"PIONER","Tug",5324,2016-12-20 09:33:02.000000
54.98851,20.35261,,,"PLB DEFENDER","Tug",,2016-12-20 11:11:02.000000
57.66033,11.80551,57.67619,11.75885,"POLIS 59-3720","Tug",3292,2016-12-19 17:29:05.000000
57.68171,11.87113,57.68171,11.87113,"POLIS 59-3780","Tug",0,2016-12-19 14:01:05.000000
57.67645,11.74538,57.68392,11.69271,"POLSTJARNAN IV","Tug",3243,2016-12-20 11:11:05.000000
55.63623,20.80125,55.70381,21.12285,"POSEIDON I","Tug",21546,2016-12-14 10:23:06.000000
59.90701,30.21803,59.90714,30.2182,"PROFESSOR LOGACHEV","Tug",17,2016-12-19 12:17:03.000000
54.53503,18.53618,54.50574,18.60493,"R-20","Tug",5510,2016-12-13 11:39:07.000000
54.59788,18.75448,54.53547,18.56106,"R3","Tug",14286,2016-12-17 13:05:06.000000
59.90933,30.06159,59.90551,30.08045,"RB-20","Tug",1135,2016-12-15 16:41:04.000000
54.64704,19.90765,54.63343,19.92976,"RB-394","Tug",2079,2016-12-15 13:37:03.000000
54.63713,19.89149,54.65401,19.85177,"RB-395","Tug",3174,2016-12-16 09:33:03.000000
54.64635,19.90563,54.63433,19.94286,"RB-413","Tug",2746,2016-12-15 12:29:03.000000
59.85519,30.49748,59.8551,30.49761,"REDUT","Tug",12,2016-12-15 02:53:04.000000
57.79782,11.6342,57.82393,11.61053,"RESCUE 8-45","Tug",3228,2016-12-19 11:57:05.000000
57.97419,11.69244,57.98885,11.73763,"RESCUE B. RASMUSSEN","Tug",3127,2016-12-20 10:33:05.000000
57.95715,11.71138,57.94052,11.69243,"RESCUE BERGESEN D.Y","Tug",2163,2016-12-13 15:49:05.000000
57.63713,11.81797,57.66143,11.83391,"RESCUE HANS LAURIN","Tug",2867,2016-12-18 14:11:05.000000
57.67309,11.79943,57.67569,11.73641,"RESCUE LARS LINDFELT","Tug",3762,2016-12-15 09:11:05.000000
57.61055,11.80276,57.61107,11.85215,"RESCUE LIVBOJEN","Tug",2946,2016-12-15 12:33:06.000000
57.73567,11.66483,57.7095,11.66683,"RESCUE MARIANNE BRAT","Tug",2916,2016-12-17 12:27:06.000000
57.70799,11.66604,57.77215,11.61888,"RESCUE MARTA COLLIN","Tug",7672,2016-12-14 10:09:05.000000
57.62031,11.808,57.60464,11.79376,"RESCUER AMBULANCE","Tug",1940,2016-12-15 15:23:06.000000
54.6342,19.90677,54.6376,19.9564,"REUSHINKA","Tug",3220,2016-12-19 06:39:03.000000
59.94121,30.25644,59.9412,30.25646,"RRRRGSDGSD","Tug",2,2016-12-19 05:29:03.000000
59.91441,30.03653,59.91012,30.05802,"SANKT-PETERBURG","Tug",1291,2016-12-15 17:53:04.000000
54.78776,18.4542,54.57296,18.63236,"SAR 111261105","Tug",26518,2016-12-20 08:19:07.000000
57.67288,11.62489,57.60648,11.62348,"SAR 111265121","Tug",7392,2016-12-16 09:27:06.000000
57.90428,11.64585,57.72334,11.6312,"SAR 111265582","Tug",20161,2016-12-13 16:25:06.000000
59.94098,30.25616,59.94099,30.25597,"SAT AIS","Tug",11,2016-12-15 20:59:04.000000
54.9776,20.3772,54.97065,20.27675,"SEA GOLF","Tug",6464,2016-12-15 15:13:03.000000
57.79236,11.61003,57.76966,11.62594,"SEACURE","Tug",2698,2016-12-18 08:13:05.000000
59.90117,30.10169,59.90769,30.06933,"SEMYON DEZHNEV","Tug",1947,2016-12-16 05:57:03.000000
55.65615,20.80007,54.53162,18.52297,"SERVAL","Tug",191583,2016-12-13 17:33:07.000000
54.73392,18.79573,54.52328,18.7956,"SERWAL","Tug",23448,2016-12-17 03:35:06.000000
54.38034,18.65822,54.38026,18.65623,"SEVEN OSPREY","Tug",129,2016-12-15 15:05:02.000000
54.63247,19.90742,54.63924,19.95564,"SIGULDA","Tug",3197,2016-12-19 04:37:03.000000
57.70664,11.93659,57.70535,11.93741,"SJOEBEFAELSSKOLAN","Tug",152,2016-12-18 23:43:05.000000
57.71847,11.97691,57.71592,11.96989,"SJOGRIP","Tug",505,2016-12-16 16:03:05.000000
54.63401,19.90723,54.63682,19.95438,"SKRUNDA","Tug",3054,2016-12-18 06:31:03.000000
54.53583,18.79647,54.35949,18.67063,"SM PRC 105","Tug",21253,2016-12-15 14:23:07.000000
54.40138,18.72938,54.39867,18.69267,"SM PRC 108","Tug",2398,2016-12-13 13:49:07.000000
54.69089,18.79544,54.51722,18.79984,"SM PRC 112","Tug",19335,2016-12-16 03:03:07.000000
55.72912,21.03585,55.71221,21.11378,"SMILTE PILOT","Tug",5236,2016-12-18 13:53:07.000000
54.40181,18.73133,54.35955,18.67075,"SMPRC110","Tug",6128,2016-12-13 18:37:09.000000
57.68289,11.78897,57.68698,11.89577,"SNOKEN","Tug",6372,2016-12-14 10:09:05.000000
55.72589,21.09205,55.70755,21.11705,"SOLL TENGIZ","Tug",2574,2016-12-14 16:25:06.000000
57.76711,11.60489,57.60955,11.6032,"SOUND PROVIDER","Tug",17540,2016-12-19 13:27:05.000000
57.71653,11.97087,57.7206,11.98217,"SOUND SURVEYOR","Tug",810,2016-12-19 13:05:05.000000
59.91902,30.25528,59.91835,30.25721,"SPK-1DMAG","Tug",131,2016-12-19 09:15:03.000000
54.64697,19.91117,54.6577,20.12033,"SPK-49150","Tug",13523,2016-12-17 01:47:02.000000
57.71448,11.66623,57.73458,11.66465,"SSMB 2222 RAKETEN","Tug",2239,2016-12-15 10:55:06.000000
54.40024,18.71024,54.39894,18.67906,"STRAZAK 6","Tug",2026,2016-12-13 17:17:08.000000
57.63467,11.82315,57.62333,11.80992,"SUPPLIER","Tug",1488,2016-12-18 13:57:05.000000
59.88486,30.20872,59.91217,30.24499,"SVIR","Tug",3653,2016-12-14 10:09:03.000000
57.92107,11.61045,57.83505,11.60139,"SVITZER GAIA","Tug",9591,2016-12-15 18:03:06.000000
57.67896,11.80486,57.68212,11.82458,"SVITZER GEO","Tug",1225,2016-12-19 03:59:04.000000
57.83373,11.60234,57.91877,11.60117,"SVITZER ODEN","Tug",9467,2016-12-17 10:35:05.000000
57.60198,11.65766,57.60295,11.60271,"SVITZER TYR","Tug",3279,2016-12-18 03:41:05.000000
54.35753,18.67228,54.3572,18.67241,"SYLUR","Tug",38,2016-12-16 23:57:02.000000
54.58138,18.79041,54.60034,18.77289,"SZTORM","Tug",2394,2016-12-17 16:25:07.000000
55.6799,21.13387,55.67996,21.13388,"T-2","Tug",7,2016-12-15 17:05:07.000000
55.72245,21.10169,55.71515,21.11295,"T-3","Tug",1076,2016-12-17 12:09:06.000000
55.69945,21.12778,55.65612,21.15227,"TAK-10","Tug",5062,2016-12-16 17:09:06.000000
55.72777,21.08242,55.68584,21.13555,"TAK-11","Tug",5735,2016-12-14 10:47:07.000000
55.99269,20.96819,55.9986,20.86596,"TAK-4","Tug",6398,2016-12-16 06:33:07.000000
55.6871,21.13388,55.72177,21.10307,"TAK-6","Tug",4316,2016-12-13 13:09:06.000000
55.70056,21.12593,55.70503,21.13632,"TAK-9","Tug",820,2016-12-14 16:53:06.000000
54.68593,20.17527,54.68572,20.22558,"TARNIKA","Tug",3237,2016-12-18 08:33:03.000000
54.40378,18.67478,54.4236,18.65058,"TAURUS","Tug",2707,2016-12-20 05:43:07.000000
54.66104,19.80579,54.62874,19.8006,"TAYFUN","Tug",3611,2016-12-17 13:21:02.000000
54.66067,19.80943,55.00588,19.81804,"TIDEWAY ROLLINGSTONE","Tug",38433,2016-12-19 04:45:02.000000
57.69865,11.99432,57.73233,11.99434,"TOFTE","Tug",3749,2016-12-18 19:39:06.000000
59.90895,30.22419,54.69192,20.40708,"TORNADO","Tug",826583,2016-12-13 11:31:04.000000
57.82967,11.6354,57.85458,11.64596,"TRELLE","Tug",2843,2016-12-19 12:59:05.000000
54.40438,18.67282,54.52044,18.5503,"TUCANA","Tug",15158,2016-12-14 10:55:08.000000
59.90749,30.22942,59.88581,30.20715,"TYPHOON","Tug",2715,2016-12-20 09:31:04.000000
54.42708,18.65045,54.40533,18.66829,"TYTAN","Tug",2683,2016-12-19 12:59:06.000000
57.64404,11.85719,57.6445,11.84489,"U/F ASTERIX","Tug",735,2016-12-20 07:27:05.000000
59.91293,30.24434,59.91312,30.24447,"URAN","Tug",22,2016-12-15 15:35:04.000000
55.99551,20.936,55.9188,20.83437,"VAKARIS","Tug",10632,2016-12-15 10:23:07.000000
54.41491,18.71297,54.4208,18.65235,"VEGA","Tug",3981,2016-12-20 10:57:06.000000
55.66247,21.1528,55.66247,21.15281,"VEJUNAS","Tug",1,2016-12-19 23:13:06.000000
